Timestamp [HH;MM;SS], Xacc [m/s^2], Yacc [m/s^2], Zacc [m/s^2], Tvar [C], Engine load [%], Coolant temp [C], Intake pressure [kPa], Engine speed [RPM], Vehicle speed [km/h], Intake air temp [C], Distance with MIL [km], MAF [g/s], Fuel pressure [kPa]
13;08;38, 0.039, 1.923, 10.399, 12.000, 78.0, 74, 250, 1864, 29, 25, 78, 31, 954
13;08;41, 0.000, 0.392, 10.320, 12.000, 25.0, 74, 250, 873, 35, 25, 78, 11, 326
13;08;43, -0.510, 1.766, 9.182, 12.000, 73.0, 74, 250, 1457, 36, 24, 78, 19, 742
13;08;45, 0.824, 0.314, 11.380, 12.000, 67.0, 74, 250, 1700, 42, 24, 78, 23, 799
13;08;48, -0.314, 0.196, 9.378, 12.000, 0.0, 74, 250, 1838, 48, 24, 78, 22, 386
13;08;50, 0.235, 0.903, 8.986, 12.000, 58.0, 74, 250, 1926, 48, 24, 78, 28, 816
13;08;52, 0.471, 0.275, 9.810, 12.000, 24.0, 75, 250, 862, 50, 24, 78, 10, 259
13;08;55, 0.157, 1.648, 10.242, 12.000, 74.0, 75, 250, 1423, 49, 24, 78, 18, 728
13;08;57, 0.275, 0.706, 13.185, 12.000, 62.0, 75, 250, 1544, 54, 24, 78, 19, 634
13;08;59, 0.903, 0.078, 10.869, 12.000, 54.0, 75, 250, 1624, 56, 23, 79, 20, 644
13;09;02, -0.157, 1.687, 8.397, 12.000, 49.0, 76, 250, 1682, 59, 23, 79, 21, 614
13;09;04, 0.353, 0.589, 8.907, 12.000, 32.0, 76, 250, 1709, 60, 23, 79, 20, 525
13;09;06, 0.981, -0.196, 10.006, 12.000, 0.0, 76, 250, 1654, 58, 23, 79, 17, 251
13;09;09, 0.863, 0.432, 10.163, 12.000, 41.0, 76, 250, 1591, 56, 23, 79, 18, 550
13;09;11, 1.256, 0.432, 9.496, 12.000, 37.0, 76, 250, 1610, 56, 23, 79, 19, 527
13;09;13, 2.276, 0.157, 10.359, 12.000, 20.0, 75, 250, 1601, 56, 23, 79, 18, 407
13;09;16, 1.413, 0.824, 10.320, 12.000, 21.0, 75, 250, 1559, 55, 23, 79, 17, 480
13;09;18, 2.276, 0.118, 11.537, 12.000, 29.0, 75, 250, 1544, 54, 23, 79, 17, 484
13;09;20, 1.884, 0.903, 9.182, 12.000, 29.0, 75, 250, 1528, 53, 23, 79, 18, 483
13;09;23, 2.001, 1.256, 9.418, 12.000, 30.0, 75, 250, 1523, 53, 23, 79, 17, 484
13;09;25, 0.981, 0.392, 7.848, 12.000, 36.0, 75, 250, 1517, 53, 23, 79, 18, 515
13;09;28, 0.392, -0.314, 10.281, 12.000, 0.0, 75, 250, 1480, 52, 23, 79, 16, 358
13;09;30, 0.039, 1.452, 9.221, 12.000, 56.0, 74, 250, 1468, 51, 23, 79, 18, 598
13;09;32, -0.824, 0.785, 11.105, 12.000, 37.0, 74, 250, 1513, 53, 23, 79, 17, 503
13;09;35, 1.099, 0.196, 10.948, 12.000, 0.0, 74, 250, 1473, 53, 23, 79, 16, 239
13;09;37, 0.746, -0.314, 10.045, 12.000, 0.0, 74, 250, 1303, 46, 23, 79, 13, 236
13;09;39, 0.746, -1.020, 10.124, 12.000, 23.0, 74, 250, 848, 35, 23, 79, 8, 234
13;09;42, 0.942, -1.295, 10.320, 12.000, 22.0, 74, 250, 915, 23, 23, 79, 9, 243
13;09;44, 0.903, -0.314, 9.771, 12.000, 24.0, 74, 250, 838, 9, 23, 79, 8, 234
13;09;46, 0.942, -0.589, 9.575, 12.000, 23.0, 74, 250, 850, 2, 23, 79, 7, 219
13;09;49, 0.824, 0.628, 10.045, 12.000, 20.0, 74, 250, 747, 0, 23, 79, 6, 219
13;09;51, 0.667, 0.589, 10.242, 12.000, 21.0, 75, 250, 751, 0, 23, 79, 6, 220
13;09;53, 0.706, 0.746, 9.143, 12.000, 21.0, 75, 250, 752, 0, 23, 79, 6, 220
13;09;56, 0.628, 0.628, 9.771, 12.000, 22.0, 75, 250, 743, 0, 23, 79, 6, 219
13;09;58, 0.510, 0.471, 10.006, 13.000, 21.0, 75, 250, 751, 0, 24, 79, 6, 218
13;10;00, 0.589, 0.628, 10.516, 12.000, 21.0, 75, 250, 750, 0, 24, 79, 7, 218
13;10;03, 0.667, 0.432, 9.614, 12.000, 21.0, 75, 250, 748, 0, 24, 79, 6, 218
13;10;05, 0.353, 0.432, 9.418, 12.000, 21.0, 75, 250, 747, 0, 24, 79, 6, 221
13;10;07, 0.746, 0.510, 9.771, 12.000, 21.0, 75, 250, 752, 0, 24, 79, 6, 216
13;10;10, 0.589, 0.353, 10.045, 12.000, 21.0, 75, 250, 751, 0, 24, 79, 6, 219
13;10;12, 0.549, 0.549, 10.085, 12.000, 21.0, 75, 250, 750, 0, 24, 79, 7, 220
13;10;14, 0.706, 0.432, 10.399, 13.000, 21.0, 75, 250, 747, 0, 25, 79, 7, 219
13;10;17, 0.628, 0.471, 10.320, 12.000, 21.0, 75, 250, 748, 0, 25, 79, 7, 219
13;10;19, 0.471, 0.549, 9.732, 12.000, 21.0, 75, 250, 751, 0, 25, 79, 6, 219
13;10;21, 0.275, 0.392, 9.535, 12.000, 21.0, 74, 250, 749, 0, 25, 79, 6, 219
13;10;24, 0.549, 0.589, 9.653, 13.000, 21.0, 74, 250, 748, 0, 25, 79, 7, 218
13;10;26, 0.471, 0.589, 9.771, 12.000, 21.0, 74, 250, 749, 0, 25, 79, 6, 218
13;10;28, 0.275, 0.432, 10.752, 12.000, 21.0, 74, 250, 755, 0, 25, 79, 6, 219
13;10;31, 0.824, 0.510, 9.535, 12.000, 21.0, 74, 250, 749, 0, 25, 79, 7, 220
13;10;33, 0.471, 0.589, 9.810, 12.000, 21.0, 74, 250, 751, 0, 25, 79, 6, 220
13;10;35, 0.589, 0.510, 9.692, 12.000, 21.0, 74, 250, 751, 0, 25, 79, 7, 221
13;10;38, 0.824, 0.432, 10.320, 12.000, 21.0, 74, 250, 748, 0, 26, 79, 7, 219
13;10;40, 0.275, 0.432, 10.320, 12.000, 21.0, 74, 250, 751, 0, 26, 79, 6, 219
13;10;42, 0.549, 0.589, 9.457, 12.000, 21.0, 74, 250, 749, 0, 26, 79, 6, 219
13;10;45, 0.589, 0.549, 9.496, 12.000, 21.0, 74, 250, 750, 0, 26, 79, 7, 217
13;10;47, 0.706, 0.392, 10.085, 13.000, 21.0, 74, 250, 749, 0, 26, 79, 6, 218
13;10;49, 0.314, 0.353, 10.556, 12.000, 21.0, 73, 250, 747, 0, 26, 79, 7, 220
13;10;52, 0.589, 0.549, 9.967, 12.000, 21.0, 73, 250, 751, 0, 26, 79, 6, 219
13;10;54, 0.824, 0.589, 9.888, 12.000, 21.0, 73, 250, 751, 0, 26, 79, 6, 220
13;10;56, 0.628, 0.589, 9.418, 12.000, 21.0, 73, 250, 750, 0, 26, 79, 6, 220
13;10;59, 0.314, 0.471, 9.457, 13.000, 21.0, 73, 250, 751, 0, 26, 79, 7, 220
13;11;01, 0.706, 0.706, 9.535, 12.000, 21.0, 73, 250, 751, 0, 26, 79, 7, 219
13;11;03, 0.353, 1.216, 9.025, 12.000, 41.0, 73, 250, 1572, 0, 26, 79, 16, 521
13;11;06, 0.510, 1.530, 10.713, 13.000, 54.0, 73, 250, 1526, 12, 27, 79, 20, 264
13;11;08, 0.746, 0.039, 10.163, 12.000, 25.0, 73, 250, 854, 14, 27, 79, 8, 265
13;11;10, -1.020, 0.510, 10.085, 12.000, 34.0, 73, 250, 979, 16, 27, 79, 11, 315
13;11;13, -1.766, -0.039, 9.732, 12.000, 63.0, 73, 250, 1150, 18, 27, 79, 15, 569
13;11;15, 1.177, 1.177, 10.791, 13.000, 60.0, 73, 250, 1671, 27, 26, 79, 20, 253
13;11;18, 1.138, -0.039, 11.066, 12.000, 27.0, 74, 250, 1109, 28, 26, 79, 12, 461
13;11;20, -1.727, 0.942, 8.711, 12.000, 78.0, 74, 250, 1286, 32, 26, 79, 17, 663
13;11;23, 0.235, 0.000, 9.732, 12.000, 37.0, 74, 250, 1474, 37, 26, 79, 17, 492
13;11;25, 1.177, 0.000, 10.556, 12.000, 27.0, 74, 250, 1545, 39, 26, 79, 18, 548
13;11;27, 0.432, 0.432, 9.496, 12.000, 29.0, 75, 250, 1605, 41, 25, 79, 18, 254
13;11;30, 0.196, 0.549, 8.986, 12.000, 17.0, 75, 250, 1525, 39, 25, 79, 17, 518
13;11;32, 0.157, 0.314, 10.438, 13.000, 43.0, 75, 250, 1614, 41, 25, 79, 20, 556
13;11;35, 0.000, 0.510, 10.281, 12.000, 0.0, 75, 250, 1622, 43, 25, 79, 18, 240
13;11;37, -0.628, 0.471, 8.751, 13.000, 28.0, 75, 250, 1624, 41, 25, 79, 19, 478
13;11;40, -0.157, 1.530, 7.730, 12.000, 24.0, 75, 250, 1628, 41, 25, 79, 19, 501
13;11;42, 1.138, 0.353, 10.830, 12.000, 44.0, 76, 250, 1666, 42, 25, 79, 20, 604
13;11;44, 0.392, 1.059, 9.378, 12.000, 37.0, 76, 250, 1745, 44, 24, 80, 21, 505
13;11;47, 0.863, 0.353, 10.045, 12.000, 41.0, 76, 250, 1758, 45, 24, 80, 21, 535
13;11;49, 0.549, 0.275, 11.183, 12.000, 21.0, 76, 250, 1773, 45, 24, 80, 20, 251
13;11;52, 1.138, 0.392, 9.810, 12.000, 0.0, 76, 250, 1598, 41, 24, 80, 16, 239
13;11;54, 2.315, -0.549, 10.713, 12.000, 0.0, 76, 250, 1363, 35, 24, 80, 13, 238
13;11;57, 1.138, -1.373, 9.692, 13.000, 25.0, 76, 250, 855, 22, 24, 80, 8, 232
13;11;59, 1.609, 0.903, 9.849, 12.000, 23.0, 76, 250, 844, 13, 24, 80, 8, 233
13;12;01, 0.667, 1.491, 10.713, 13.000, 73.0, 76, 250, 1059, 12, 24, 80, 16, 672
13;12;03, 0.471, 2.119, 9.300, 13.000, 74.0, 76, 250, 1466, 22, 24, 80, 21, 785
13;12;06, 0.628, 0.392, 9.496, 12.000, 0.0, 75, 250, 1510, 32, 24, 80, 9, 246
13;12;08, 1.491, 0.785, 10.006, 13.000, 58.0, 75, 250, 1209, 30, 24, 80, 14, 543
13;12;11, 0.549, 1.177, 9.457, 13.000, 64.0, 75, 250, 1382, 35, 24, 80, 18, 606
13;12;13, 0.589, -0.196, 10.085, 13.000, 1.0, 75, 250, 1449, 37, 24, 80, 15, 239
13;12;15, 1.295, 0.157, 9.849, 12.000, 0.0, 75, 250, 1272, 33, 24, 80, 13, 238
13;12;18, 0.903, 0.235, 10.045, 13.000, 0.0, 74, 250, 1077, 28, 24, 80, 8, 236
13;12;20, 1.138, -1.295, 9.928, 13.000, 23.0, 74, 250, 851, 16, 24, 80, 7, 235
13;12;22, 0.746, 2.590, 9.457, 12.000, 60.0, 74, 250, 1639, 13, 24, 80, 27, 917
13;12;25, 0.981, 0.903, 9.025, 13.000, 27.0, 74, 250, 891, 19, 24, 80, 13, 340
13;12;27, 1.413, 0.942, 10.438, 13.000, 70.0, 74, 250, 1330, 21, 24, 80, 18, 666
13;12;29, 0.314, 0.824, 10.242, 12.000, 12.0, 74, 250, 1807, 29, 24, 80, 14, 253
13;12;32, 0.039, 0.118, 11.105, 13.000, 9.0, 74, 250, 884, 28, 24, 80, 9, 250
13;12;34, 0.353, -0.039, 10.006, 13.000, 21.0, 74, 250, 953, 24, 24, 80, 9, 272
13;12;36, 0.432, 1.923, 9.182, 12.000, 70.0, 74, 250, 1004, 24, 24, 80, 10, 437
13;12;39, -0.275, 1.216, 9.771, 13.000, 74.0, 74, 250, 1153, 28, 24, 80, 14, 543
13;12;41, -0.118, 0.235, 9.653, 12.000, 33.0, 75, 250, 1258, 32, 24, 80, 13, 408
13;12;43, 0.785, 0.353, 9.575, 13.000, 27.0, 75, 250, 1240, 32, 24, 80, 14, 390
13;12;46, 0.392, 0.196, 10.713, 13.000, 36.0, 75, 250, 1248, 31, 24, 80, 14, 399
13;12;48, -1.687, 1.295, 13.969, 12.000, 32.0, 75, 250, 1251, 31, 24, 80, 14, 415
13;12;50, -0.589, 0.196, 9.261, 12.000, 47.0, 75, 250, 1296, 32, 24, 80, 14, 530
13;12;53, 0.628, 1.059, 10.399, 13.000, 43.0, 75, 250, 1410, 36, 24, 80, 17, 495
13;12;55, 1.373, 0.746, 10.242, 12.000, 34.0, 75, 250, 1474, 37, 24, 80, 17, 439
13;12;57, 0.235, 1.256, 9.457, 12.000, 36.0, 75, 250, 1440, 36, 24, 80, 17, 489
13;13;00, 0.706, 0.471, 10.124, 13.000, 32.0, 75, 250, 1484, 37, 24, 80, 17, 468
13;13;02, 0.785, 0.118, 10.516, 14.000, 21.0, 75, 250, 1459, 37, 24, 80, 16, 399
13;13;04, 1.530, 0.235, 10.163, 14.000, 0.0, 75, 250, 1342, 34, 23, 80, 14, 240
13;13;07, 0.981, -0.510, 10.359, 12.000, 0.0, 75, 250, 1067, 28, 23, 80, 10, 233
13;13;09, 0.589, -0.432, 8.829, 12.000, 79.0, 75, 250, 902, 22, 23, 80, 9, 440
13;13;11, 1.295, 1.216, 9.064, 12.000, 81.0, 75, 250, 1096, 27, 24, 80, 12, 316
13;13;14, -0.235, -0.235, 10.359, 14.000, 0.0, 75, 250, 1038, 26, 24, 80, 10, 230
13;13;16, 3.257, -0.039, 9.339, 13.000, 24.0, 74, 250, 839, 22, 24, 80, 8, 232
13;13;18, 1.648, 0.589, 9.614, 14.000, 23.0, 74, 250, 850, 13, 24, 80, 8, 230
13;13;21, 0.785, -0.392, 9.614, 13.000, 23.0, 74, 250, 862, 11, 24, 80, 8, 236
13;13;23, 0.510, 0.196, 9.025, 13.000, 22.0, 74, 250, 843, 12, 24, 80, 8, 228
13;13;25, 0.903, 1.530, 9.339, 13.000, 30.0, 74, 250, 858, 13, 24, 80, 9, 248
13;13;28, 0.746, 0.039, 10.006, 15.000, 23.0, 74, 250, 925, 15, 24, 80, 9, 254
13;13;30, 2.001, 0.549, 10.163, 13.000, 22.0, 74, 250, 938, 15, 24, 80, 8, 260
13;13;32, 0.706, 1.059, 10.242, 15.000, 27.0, 74, 250, 994, 16, 24, 80, 11, 287
13;13;35, 1.059, 0.903, 9.967, 14.000, 24.0, 74, 250, 1082, 17, 24, 80, 12, 315
13;13;37, 0.196, 0.667, 10.516, 14.000, 23.0, 74, 250, 1123, 18, 24, 80, 12, 333
13;13;39, 0.942, -0.392, 10.830, 12.000, 0.0, 74, 250, 1126, 18, 24, 80, 11, 239
13;13;42, -0.196, 0.746, 10.006, 12.000, 24.0, 74, 250, 826, 14, 24, 80, 8, 234
13;13;44, 0.118, 0.078, 10.869, 13.000, 32.0, 74, 250, 916, 15, 24, 80, 9, 281
13;13;46, 0.157, -0.275, 10.830, 13.000, 3.0, 74, 250, 1000, 16, 24, 80, 9, 235
13;13;49, 0.549, 0.275, 9.182, 12.000, 45.0, 74, 250, 850, 13, 24, 80, 9, 310
13;13;51, -0.549, 0.235, 10.202, 13.000, 34.0, 74, 250, 1079, 17, 24, 80, 12, 357
13;13;53, 0.863, 0.353, 10.242, 13.000, 28.0, 74, 250, 1184, 19, 24, 80, 14, 369
13;13;56, 0.706, 0.981, 10.634, 13.000, 17.0, 74, 250, 1175, 19, 24, 80, 11, 293
13;13;58, 1.413, 0.549, 11.301, 14.000, 16.0, 74, 250, 1092, 18, 24, 80, 11, 259
13;14;00, -1.177, 0.196, 7.809, 12.000, 15.0, 74, 250, 1019, 17, 24, 80, 10, 246
13;14;03, 0.432, 0.432, 7.848, 13.000, 20.0, 74, 250, 903, 15, 24, 81, 8, 245
13;14;05, 0.942, -1.373, 10.595, 13.000, 30.0, 74, 250, 969, 15, 24, 81, 10, 289
13;14;08, 0.942, 0.667, 10.595, 13.000, 28.0, 74, 250, 1020, 16, 24, 81, 10, 304
13;14;10, 0.942, 0.785, 10.163, 14.000, 26.0, 74, 250, 1054, 17, 24, 81, 11, 317
13;14;12, 0.235, 0.275, 8.476, 13.000, 26.0, 74, 250, 1042, 17, 24, 81, 11, 277
13;14;15, 0.235, 1.059, 9.261, 13.000, 38.0, 74, 250, 879, 15, 24, 81, 10, 272
13;14;17, 0.981, -0.589, 7.063, 12.000, 17.0, 74, 250, 937, 15, 24, 81, 10, 276
13;14;19, 0.706, 0.628, 9.339, 13.000, 45.0, 74, 250, 996, 16, 24, 81, 11, 355
13;14;21, 0.863, 0.746, 9.732, 14.000, 37.0, 74, 250, 1210, 19, 24, 81, 13, 408
13;14;24, 0.353, 0.235, 9.928, 13.000, 24.0, 74, 250, 1296, 21, 24, 81, 15, 340
13;14;26, 0.903, 0.314, 9.810, 14.000, 0.0, 74, 250, 1134, 19, 24, 81, 11, 236
13;14;28, 1.491, 0.863, 8.083, 14.000, 18.0, 74, 250, 854, 14, 24, 81, 7, 227
13;14;31, -0.275, 1.766, 7.299, 14.000, 28.0, 74, 250, 873, 14, 24, 81, 7, 262
13;14;33, 0.510, 0.118, 8.829, 14.000, 28.0, 74, 250, 889, 14, 24, 81, 8, 251
13;14;35, -0.628, -0.039, 9.064, 14.000, 29.0, 74, 250, 872, 14, 24, 81, 8, 248
13;14;38, -0.314, -0.353, 11.615, 15.000, 30.0, 74, 250, 885, 14, 24, 81, 8, 244
13;14;40, -0.510, -0.078, 9.182, 15.000, 23.0, 74, 250, 852, 12, 24, 81, 8, 232
13;14;42, 0.706, -0.746, 10.281, 13.000, 23.0, 75, 250, 849, 8, 24, 81, 7, 232
13;14;45, 0.785, 0.196, 10.438, 13.000, 23.0, 75, 250, 847, 2, 24, 81, 8, 236
13;14;47, 0.824, 0.196, 9.692, 15.000, 20.0, 75, 250, 848, 0, 24, 81, 6, 222
13;14;49, 0.628, 0.510, 9.457, 14.000, 21.0, 75, 250, 753, 0, 24, 81, 6, 220
