Timestamp [HH;MM;SS], Xacc [m/s^2], Yacc [m/s^2], Zacc [m/s^2], Tvar [C], Engine load [%], Coolant temp [C], Intake pressure [kPa], Engine speed [RPM], Vehicle speed [km/h], Intake air temp [C], Distance with MIL [km], MAF [g/s], Fuel pressure [kPa]
08;22;24, -0.196, 1.530, 9.064, 17.000, 3.0, 75, 250, 1935, 18, 29, 37, 13, 248
08;22;27, 0.275, -0.118, 10.987, 16.000, 47.0, 75, 250, 1119, 18, 29, 37, 14, 421
08;22;29, -0.824, 2.668, 9.143, 17.000, 63.0, 74, 250, 1479, 23, 30, 37, 19, 818
08;22;31, 2.119, 2.197, 11.105, 17.000, 81.0, 74, 250, 2182, 35, 29, 37, 23, 232
08;22;34, -0.118, -0.392, 8.633, 17.000, 60.0, 74, 250, 1460, 36, 29, 37, 17, 724
08;22;36, 0.432, 1.962, 9.104, 16.000, 75.0, 74, 250, 1671, 42, 29, 37, 23, 833
08;22;38, 0.235, 0.039, 10.045, 18.000, 0.0, 74, 250, 1688, 49, 29, 37, 11, 254
08;22;41, -0.942, 1.687, 10.595, 18.000, 62.0, 74, 250, 1420, 49, 29, 37, 17, 620
08;22;43, 0.392, 1.452, 6.357, 16.000, 59.0, 74, 250, 1513, 53, 29, 38, 19, 644
08;22;45, 0.275, 1.884, 7.573, 17.000, 46.0, 75, 250, 1614, 56, 29, 38, 18, 247
08;22;48, 0.314, -0.039, 9.692, 17.000, 30.0, 75, 250, 1566, 55, 29, 38, 18, 507
08;22;50, 0.392, -1.177, 10.163, 18.000, 33.0, 76, 250, 1570, 55, 29, 38, 17, 300
08;22;52, -0.078, -0.235, 10.242, 17.000, 0.0, 76, 250, 1506, 53, 29, 38, 16, 235
08;22;55, -0.275, -0.039, 9.928, 17.000, 19.0, 76, 250, 1419, 50, 29, 38, 15, 457
08;22;57, -0.157, 0.471, 9.692, 17.000, 47.0, 76, 250, 1466, 51, 29, 38, 17, 247
08;22;59, 0.039, 0.314, 9.261, 18.000, 0.0, 76, 250, 1402, 49, 29, 38, 14, 238
08;23;02, 1.177, 0.118, 7.495, 18.000, 0.0, 76, 250, 1325, 46, 29, 38, 13, 241
08;23;04, 1.570, -1.099, 10.320, 17.000, 0.0, 76, 250, 1075, 38, 29, 38, 8, 237
08;23;07, 1.766, -0.628, 10.006, 18.000, 23.0, 76, 250, 851, 29, 29, 38, 7, 233
08;23;09, 0.471, -0.824, 9.771, 17.000, 23.0, 76, 250, 849, 17, 29, 38, 7, 232
08;23;11, 0.432, 0.078, 9.535, 17.000, 22.0, 76, 250, 858, 5, 29, 38, 7, 234
08;23;14, 0.196, 0.706, 9.143, 17.000, 19.0, 76, 250, 848, 0, 29, 38, 7, 215
08;23;16, 0.235, 0.392, 10.045, 17.000, 21.0, 75, 250, 747, 0, 29, 38, 6, 219
08;23;18, 0.196, 0.353, 9.418, 18.000, 21.0, 75, 250, 751, 0, 29, 38, 7, 219
08;23;21, 0.196, 0.314, 10.673, 16.000, 21.0, 75, 250, 750, 0, 29, 38, 6, 219
08;23;23, 0.589, 0.392, 9.732, 18.000, 21.0, 75, 250, 748, 0, 29, 38, 6, 219
08;23;25, 0.392, 0.471, 10.163, 17.000, 21.0, 75, 250, 752, 0, 30, 38, 6, 218
08;23;28, 0.392, 0.392, 10.595, 17.000, 21.0, 75, 250, 751, 0, 29, 38, 6, 218
08;23;30, 0.392, 0.628, 9.339, 17.000, 21.0, 75, 250, 751, 0, 30, 38, 7, 220
08;23;33, 0.235, 0.432, 9.653, 17.000, 21.0, 75, 250, 751, 0, 30, 38, 6, 221
08;23;35, 0.196, 0.628, 9.771, 19.000, 21.0, 75, 250, 748, 0, 30, 38, 6, 217
08;23;37, 0.353, 0.392, 10.359, 18.000, 21.0, 74, 250, 749, 0, 30, 38, 7, 219
08;23;40, 0.196, 0.589, 9.535, 18.000, 21.0, 74, 250, 750, 0, 30, 38, 6, 219
08;23;42, 0.471, 0.432, 9.692, 17.000, 21.0, 74, 250, 752, 0, 30, 38, 6, 220
08;23;44, 0.432, 0.471, 9.457, 19.000, 21.0, 74, 250, 749, 0, 30, 38, 7, 220
08;23;47, 0.235, 0.275, 10.752, 17.000, 21.0, 74, 250, 752, 0, 30, 38, 6, 222
08;23;49, 0.392, 0.510, 9.653, 18.000, 22.0, 74, 250, 751, 0, 30, 38, 7, 218
08;23;51, 0.275, 0.510, 9.457, 18.000, 21.0, 74, 250, 749, 0, 30, 38, 7, 218
08;23;54, 0.471, 0.196, 10.202, 18.000, 21.0, 74, 250, 747, 0, 30, 38, 6, 219
08;23;56, 0.392, 0.471, 9.418, 18.000, 22.0, 74, 250, 748, 0, 30, 38, 7, 218
08;23;58, 0.432, 0.432, 9.732, 16.000, 21.0, 74, 250, 748, 0, 30, 38, 7, 218
08;24;01, 0.275, 0.510, 9.261, 18.000, 21.0, 74, 250, 747, 0, 30, 38, 7, 217
08;24;03, 0.392, 0.275, 10.438, 17.000, 21.0, 74, 250, 746, 0, 30, 38, 6, 218
08;24;05, 0.196, 0.353, 9.771, 18.000, 21.0, 74, 250, 753, 0, 31, 38, 6, 217
08;24;08, 0.196, 0.275, 10.320, 17.000, 21.0, 74, 250, 750, 0, 31, 38, 6, 218
08;24;10, 0.353, 0.432, 10.320, 18.000, 21.0, 74, 250, 753, 0, 31, 38, 7, 218
08;24;13, 0.432, 0.549, 9.575, 17.000, 21.0, 74, 250, 751, 0, 31, 38, 6, 222
08;24;15, 0.118, 1.530, 10.281, 17.000, 41.0, 75, 250, 1717, 0, 31, 38, 16, 499
08;24;17, 0.392, 2.080, 9.378, 17.000, 67.0, 75, 250, 1873, 14, 31, 38, 26, 246
08;24;20, 0.981, 0.353, 10.359, 17.000, 31.0, 75, 250, 1227, 18, 31, 38, 12, 443
08;24;22, 1.099, 2.315, 9.614, 19.000, 73.0, 75, 250, 1543, 24, 31, 38, 23, 825
08;24;24, 0.275, -0.039, 9.418, 17.000, 0.0, 75, 250, 1612, 34, 31, 38, 10, 245
08;24;27, 0.824, 1.766, 11.066, 18.000, 75.0, 75, 250, 1277, 32, 31, 38, 15, 692
08;24;29, 0.275, 1.962, 8.123, 18.000, 76.0, 75, 250, 1534, 38, 31, 38, 21, 809
08;24;32, 1.491, 0.628, 11.301, 18.000, 76.0, 75, 250, 1830, 46, 31, 38, 23, 250
08;24;34, 2.472, 0.078, 11.144, 17.000, 58.0, 75, 250, 1381, 48, 30, 38, 17, 711
08;24;36, 0.589, 1.059, 7.848, 17.000, 63.0, 76, 250, 1524, 53, 31, 38, 19, 325
08;24;39, 1.256, -1.138, 9.535, 17.000, 0.0, 76, 250, 1272, 45, 30, 38, 13, 265
08;24;41, 0.000, 1.295, 9.535, 19.000, 80.0, 76, 250, 1305, 45, 30, 38, 16, 681
08;24;43, 0.353, 0.628, 9.692, 18.000, 75.0, 77, 250, 1431, 49, 31, 38, 19, 769
08;24;46, 0.039, -0.785, 9.261, 18.000, 0.0, 77, 250, 1454, 51, 30, 38, 15, 240
08;24;48, -0.157, 0.235, 11.262, 18.000, 25.0, 77, 250, 1366, 48, 30, 38, 15, 448
08;24;50, 0.510, 0.589, 7.966, 18.000, 52.0, 77, 250, 1374, 48, 30, 38, 16, 520
08;24;53, -0.235, 0.275, 10.045, 19.000, 47.0, 78, 250, 1437, 50, 30, 38, 16, 493
08;24;55, 0.785, 0.196, 9.614, 18.000, 33.0, 77, 250, 1470, 51, 30, 38, 17, 472
08;24;57, 1.177, 0.157, 9.888, 18.000, 21.0, 77, 250, 1447, 51, 30, 38, 16, 395
08;25;00, 0.235, -1.648, 11.733, 19.000, 21.0, 77, 250, 1410, 50, 30, 38, 15, 403
08;25;02, -0.353, 0.549, 9.300, 18.000, 50.0, 77, 250, 1464, 51, 30, 38, 18, 511
08;25;05, 0.078, 1.138, 8.358, 19.000, 37.0, 76, 250, 1523, 53, 30, 38, 18, 509
08;25;07, -0.549, 1.099, 10.438, 19.000, 44.0, 76, 250, 1555, 54, 30, 38, 18, 556
08;25;09, -0.078, -0.981, 10.948, 17.000, 28.0, 76, 250, 1565, 55, 30, 39, 18, 484
08;25;12, -0.392, -1.413, 10.124, 18.000, 47.0, 76, 250, 1587, 55, 30, 39, 19, 587
08;25;14, 0.196, 1.334, 8.829, 18.000, 52.0, 75, 250, 1660, 58, 30, 39, 21, 639
08;25;16, 1.962, 0.510, 9.339, 18.000, 50.0, 75, 250, 1737, 60, 30, 39, 22, 650
08;25;19, 0.078, 1.805, 9.182, 19.000, 49.0, 75, 250, 1806, 63, 30, 39, 21, 299
08;25;21, 0.196, 0.942, 7.691, 19.000, 30.0, 75, 250, 1760, 62, 30, 39, 21, 563
08;25;24, -1.059, -1.334, 10.085, 18.000, 35.0, 75, 250, 1777, 62, 30, 39, 21, 580
08;25;26, 0.706, -0.471, 10.713, 19.000, 0.0, 75, 250, 1732, 61, 30, 39, 19, 293
08;25;29, 2.315, 0.196, 8.162, 18.000, 16.0, 76, 250, 1650, 58, 30, 39, 19, 452
08;25;31, -0.118, -0.235, 10.477, 17.000, 46.0, 76, 250, 1661, 58, 30, 39, 19, 572
08;25;34, 0.903, 0.824, 11.576, 18.000, 36.0, 76, 250, 1699, 59, 30, 39, 21, 571
08;25;36, -0.628, -1.059, 7.181, 19.000, 31.0, 76, 250, 1718, 60, 30, 39, 20, 545
08;25;38, -0.863, -0.471, 9.849, 19.000, 32.0, 76, 250, 1732, 60, 30, 39, 20, 548
08;25;41, 0.353, 0.157, 11.105, 18.000, 38.0, 76, 250, 1753, 61, 30, 39, 21, 586
08;25;43, -0.392, -0.353, 10.948, 19.000, 44.0, 75, 250, 1766, 62, 30, 39, 21, 569
08;25;46, 0.314, -0.039, 12.478, 19.000, 28.0, 75, 250, 1779, 62, 30, 39, 19, 245
08;25;48, 0.353, -0.275, 11.144, 19.000, 0.0, 75, 250, 1733, 61, 29, 39, 19, 243
08;25;51, 1.059, -0.196, 9.496, 19.000, 0.0, 75, 250, 1644, 58, 29, 39, 18, 242
08;25;53, -0.039, 0.353, 9.025, 18.000, 22.0, 75, 250, 1599, 55, 29, 39, 18, 420
08;25;55, -0.824, 0.314, 10.399, 20.000, 22.0, 75, 250, 1566, 55, 29, 39, 18, 424
08;25;58, 0.275, -0.628, 9.064, 19.000, 1.0, 75, 250, 1542, 54, 29, 39, 16, 244
08;26;00, 0.863, -0.275, 9.732, 19.000, 0.0, 75, 250, 1447, 51, 29, 39, 16, 239
08;26;03, 0.549, 0.392, 9.771, 19.000, 0.0, 75, 250, 1342, 47, 29, 39, 14, 241
08;26;05, 0.157, 0.275, 9.104, 19.000, 0.0, 75, 250, 953, 44, 29, 39, 17, 236
08;26;07, 0.981, 0.432, 9.810, 19.000, 0.0, 75, 250, 1536, 39, 29, 39, 16, 236
08;26;10, 0.824, -1.059, 9.810, 19.000, 0.0, 75, 250, 1116, 29, 29, 39, 10, 234
08;26;12, 0.549, -1.059, 10.869, 19.000, 25.0, 74, 250, 857, 18, 29, 40, 8, 238
08;26;14, 0.196, -0.549, 10.595, 19.000, 23.0, 74, 250, 850, 5, 30, 40, 8, 232
08;26;17, 0.235, -0.196, 10.045, 19.000, 23.0, 74, 250, 846, 1, 30, 40, 7, 230
08;26;19, 0.392, 0.392, 10.399, 19.000, 21.0, 74, 250, 754, 0, 30, 40, 6, 218
08;26;22, 0.275, 0.432, 10.163, 18.000, 21.0, 74, 250, 749, 0, 30, 40, 7, 219
08;26;24, 0.314, 0.275, 10.242, 20.000, 21.0, 74, 250, 748, 0, 30, 40, 6, 219
08;26;26, 0.078, 0.353, 9.300, 19.000, 21.0, 75, 250, 750, 0, 30, 40, 6, 220
08;26;29, 0.432, 0.510, 9.692, 19.000, 21.0, 75, 250, 752, 0, 30, 40, 7, 217
08;26;31, 0.118, 0.471, 9.849, 19.000, 21.0, 75, 250, 750, 0, 30, 40, 7, 216
08;26;34, 0.314, 0.510, 9.614, 19.000, 21.0, 75, 250, 748, 0, 30, 40, 7, 220
08;26;36, 0.196, 0.510, 9.535, 19.000, 21.0, 75, 250, 749, 0, 30, 40, 6, 218
08;26;38, 0.078, 0.235, 10.595, 19.000, 21.0, 75, 250, 752, 0, 31, 40, 6, 223
08;26;41, 0.510, 0.510, 9.810, 19.000, 21.0, 75, 250, 752, 0, 31, 40, 6, 218
08;26;43, 0.196, 0.432, 9.614, 19.000, 21.0, 75, 250, 750, 0, 31, 40, 7, 222
08;26;45, 0.118, 0.157, 10.634, 19.000, 21.0, 75, 250, 754, 0, 31, 40, 7, 218
08;26;48, 0.314, 0.432, 9.692, 19.000, 21.0, 75, 250, 748, 0, 31, 40, 7, 219
08;26;50, 0.235, 0.589, 10.124, 19.000, 21.0, 75, 250, 748, 0, 31, 40, 7, 219
08;26;52, 0.314, 0.432, 10.202, 19.000, 21.0, 75, 250, 751, 0, 31, 40, 6, 218
08;26;55, 0.432, 0.275, 9.300, 20.000, 22.0, 75, 250, 749, 0, 31, 40, 6, 218
08;26;57, 0.392, 0.510, 9.928, 19.000, 21.0, 75, 250, 746, 0, 31, 40, 6, 219
08;26;59, 0.353, 2.786, 9.810, 19.000, 45.0, 75, 250, 1659, 1, 31, 40, 14, 448
08;27;02, -0.314, 2.315, 9.339, 19.000, 52.0, 75, 250, 1976, 16, 31, 40, 19, 243
08;27;04, 0.000, 1.177, 9.378, 20.000, 52.0, 75, 250, 1186, 17, 32, 40, 13, 592
08;27;06, 0.432, 1.099, 9.967, 19.000, 70.0, 75, 250, 1677, 26, 32, 40, 25, 886
08;27;09, 0.785, 0.628, 9.025, 19.000, 20.0, 74, 250, 951, 33, 31, 40, 11, 331
08;27;11, 0.706, 0.785, 9.888, 19.000, 75.0, 74, 250, 1411, 35, 31, 40, 19, 762
08;27;13, 0.157, 1.609, 10.320, 20.000, 72.0, 74, 250, 1680, 42, 31, 40, 23, 778
08;27;16, 0.549, -0.196, 9.221, 19.000, 21.0, 74, 250, 982, 47, 31, 40, 14, 368
08;27;18, -0.353, 0.589, 9.653, 19.000, 58.0, 75, 250, 1365, 47, 31, 40, 16, 552
08;27;20, 0.000, 0.235, 9.143, 19.000, 41.0, 75, 250, 1442, 50, 31, 40, 17, 499
08;27;23, 1.805, 0.471, 9.025, 19.000, 40.0, 75, 250, 1483, 52, 31, 40, 18, 553
08;27;25, 1.020, 0.510, 11.105, 20.000, 61.0, 75, 250, 1556, 54, 31, 40, 20, 586
08;27;27, -0.432, 1.099, 9.457, 19.000, 41.0, 76, 250, 1610, 56, 31, 40, 18, 561
08;27;30, 0.706, -0.275, 9.967, 19.000, 0.0, 76, 250, 1559, 55, 31, 40, 17, 239
08;27;32, 0.353, 0.510, 9.457, 19.000, 37.0, 76, 250, 1498, 52, 31, 40, 18, 564
08;27;34, 1.334, -0.314, 10.006, 20.000, 52.0, 76, 250, 1551, 54, 31, 40, 18, 532
08;27;37, 0.746, -0.314, 10.281, 19.000, 30.0, 76, 250, 1571, 55, 31, 40, 17, 496
08;27;39, 0.863, -0.118, 10.124, 19.000, 9.0, 76, 250, 1532, 55, 31, 40, 17, 245
08;27;42, 0.746, -0.981, 11.301, 20.000, 0.0, 76, 250, 1470, 52, 30, 40, 15, 234
08;27;44, 0.824, -0.078, 9.653, 20.000, 0.0, 76, 250, 1389, 49, 30, 40, 13, 236
08;27;46, 0.196, -0.589, 9.928, 20.000, 0.0, 76, 250, 1308, 46, 30, 40, 13, 238
08;27;49, 0.314, -1.373, 9.064, 20.000, 24.0, 76, 250, 847, 38, 30, 40, 8, 235
08;27;51, -0.078, -1.138, 10.948, 19.000, 23.0, 76, 250, 891, 24, 31, 40, 8, 250
08;27;53, -0.471, 0.353, 10.399, 20.000, 23.0, 76, 250, 845, 17, 31, 40, 8, 235
08;27;56, 0.196, -0.235, 10.163, 20.000, 23.0, 76, 250, 851, 14, 31, 40, 8, 234
08;27;58, 0.039, -0.118, 10.320, 20.000, 24.0, 75, 250, 844, 10, 31, 40, 8, 235
08;28;00, 0.235, -0.942, 9.535, 20.000, 23.0, 75, 250, 849, 2, 31, 40, 8, 227
08;28;03, 0.275, 0.196, 9.025, 19.000, 21.0, 75, 250, 751, 0, 31, 40, 6, 217
08;28;05, 0.392, 0.157, 10.595, 20.000, 21.0, 75, 250, 751, 0, 31, 40, 7, 220
08;28;08, 0.392, 0.314, 9.849, 20.000, 21.0, 75, 250, 756, 0, 31, 40, 6, 219
08;28;10, -0.039, 1.138, 9.692, 20.000, 43.0, 75, 250, 1359, 3, 31, 40, 13, 427
08;28;12, 0.235, 2.237, 9.771, 20.000, 54.0, 75, 250, 2046, 16, 31, 40, 20, 240
08;28;15, 0.549, -0.275, 8.986, 19.000, 23.0, 75, 250, 930, 18, 31, 40, 11, 360
08;28;17, 0.078, 1.609, 8.790, 20.000, 65.0, 74, 250, 1354, 21, 31, 40, 18, 657
08;28;19, 0.667, 1.570, 9.967, 19.000, 60.0, 74, 250, 1921, 31, 31, 40, 24, 250
08;28;22, 0.785, 0.392, 11.183, 20.000, 23.0, 74, 250, 954, 33, 31, 40, 14, 440
08;28;24, -0.589, 1.687, 8.476, 20.000, 77.0, 74, 250, 1419, 35, 31, 40, 18, 752
08;28;26, 0.235, 0.667, 10.948, 20.000, 65.0, 74, 250, 1692, 42, 31, 40, 20, 249
08;28;29, -0.196, 0.235, 10.281, 20.000, 47.0, 75, 250, 1212, 43, 31, 40, 13, 527
08;28;31, 0.000, 1.020, 9.104, 21.000, 72.0, 75, 250, 1318, 46, 31, 40, 16, 561
08;28;33, 0.824, -0.589, 10.202, 19.000, 45.0, 75, 250, 1404, 49, 31, 40, 16, 498
08;28;36, 0.235, 1.216, 9.300, 20.000, 0.0, 75, 250, 1414, 50, 31, 40, 15, 243
08;28;38, -0.039, -0.157, 9.104, 20.000, 0.0, 76, 250, 1329, 47, 31, 40, 13, 237
08;28;40, -0.589, -0.628, 10.399, 20.000, 24.0, 76, 250, 897, 40, 31, 40, 8, 237
08;28;43, -0.510, -2.237, 9.771, 20.000, 23.0, 76, 250, 849, 23, 31, 41, 8, 232
08;28;45, -0.039, -1.020, 9.771, 20.000, 23.0, 76, 250, 853, 9, 31, 41, 7, 231
08;28;48, 0.235, 0.706, 9.221, 20.000, 23.0, 76, 250, 851, 1, 31, 41, 8, 233
08;28;50, 0.549, -0.078, 9.614, 20.000, 23.0, 76, 250, 851, 0, 31, 41, 7, 223
08;28;52, 0.078, 0.432, 9.535, 20.000, 22.0, 76, 250, 754, 0, 31, 41, 6, 220
08;28;55, 0.314, 0.235, 10.242, 20.000, 21.0, 76, 250, 749, 0, 31, 41, 7, 222
08;28;57, 0.118, 0.353, 9.810, 20.000, 21.0, 76, 250, 750, 0, 31, 41, 6, 223
08;28;59, 0.157, 0.196, 10.359, 21.000, 21.0, 76, 250, 749, 0, 31, 41, 6, 218
08;29;02, 0.196, 0.392, 9.535, 20.000, 21.0, 76, 250, 746, 0, 31, 41, 7, 218
08;29;04, 0.157, 0.353, 10.202, 20.000, 21.0, 76, 250, 745, 0, 32, 41, 6, 218
08;29;07, 0.039, 0.432, 9.535, 20.000, 21.0, 76, 250, 749, 0, 32, 41, 6, 218
08;29;09, 0.078, 0.432, 9.653, 20.000, 21.0, 76, 250, 753, 0, 32, 41, 6, 221
08;29;11, 0.314, 0.118, 10.399, 20.000, 21.0, 76, 250, 750, 0, 32, 41, 7, 222
08;29;14, 0.471, 0.353, 9.575, 20.000, 21.0, 76, 250, 749, 0, 32, 41, 6, 220
08;29;16, 0.392, 0.275, 9.221, 20.000, 21.0, 76, 250, 749, 0, 32, 41, 6, 220
08;29;19, 0.157, 0.353, 10.477, 20.000, 21.0, 76, 250, 747, 0, 32, 41, 6, 216
08;29;21, 0.157, 0.353, 10.202, 20.000, 21.0, 76, 250, 747, 0, 32, 41, 6, 217
08;29;23, 0.157, 0.314, 10.320, 21.000, 21.0, 75, 250, 755, 0, 32, 41, 6, 215
08;29;26, 0.196, 0.235, 10.359, 20.000, 21.0, 75, 250, 754, 0, 32, 41, 6, 219
08;29;28, 0.196, 0.000, 10.556, 21.000, 22.0, 75, 250, 753, 0, 32, 41, 6, 220
08;29;31, 0.196, 0.078, 10.634, 21.000, 21.0, 75, 250, 748, 0, 33, 41, 6, 221
08;29;33, 0.235, 0.471, 9.810, 20.000, 22.0, 75, 250, 748, 0, 33, 41, 6, 221
08;29;36, 0.039, 0.510, 9.928, 20.000, 21.0, 75, 250, 747, 0, 33, 41, 6, 222
08;29;38, 0.392, 0.353, 9.849, 20.000, 21.0, 75, 250, 749, 0, 33, 41, 7, 222
08;29;41, 0.353, 0.353, 10.320, 20.000, 21.0, 75, 250, 753, 0, 33, 41, 6, 222
08;29;43, 0.275, 0.118, 10.673, 19.000, 21.0, 75, 250, 749, 0, 33, 41, 6, 216
08;29;45, 0.314, 0.118, 10.320, 20.000, 21.0, 75, 250, 748, 0, 33, 41, 7, 218
08;29;48, 0.314, 1.923, 10.281, 20.000, 43.0, 75, 250, 1669, 1, 33, 41, 16, 471
08;29;50, 0.196, 2.354, 9.064, 21.000, 11.0, 75, 250, 2270, 18, 33, 41, 18, 247
08;29;53, 0.549, 1.099, 10.085, 20.000, 61.0, 75, 250, 1218, 20, 33, 41, 16, 686
08;29;55, 0.000, 1.648, 10.869, 21.000, 74.0, 75, 250, 1887, 30, 33, 41, 31, 322
08;29;58, 0.078, 0.118, 10.399, 20.000, 36.0, 76, 250, 1381, 34, 33, 41, 16, 601
08;30;00, 1.923, -0.235, 11.301, 21.000, 72.0, 76, 250, 1590, 39, 33, 41, 22, 802
08;30;02, 0.589, 0.196, 11.026, 20.000, 6.0, 76, 250, 1876, 47, 33, 41, 13, 249
08;30;05, 0.706, 0.746, 9.928, 20.000, 73.0, 76, 250, 1385, 48, 33, 41, 17, 710
08;30;07, 0.903, -0.196, 8.633, 20.000, 70.0, 77, 250, 1532, 53, 33, 41, 20, 741
08;30;10, 0.275, 1.138, 9.143, 20.000, 66.0, 77, 250, 1653, 58, 32, 41, 21, 758
08;30;12, 0.549, 1.805, 8.672, 20.000, 12.0, 77, 250, 1751, 62, 32, 41, 19, 241
08;30;14, 0.000, 0.432, 9.810, 20.000, 49.0, 78, 250, 1732, 60, 32, 41, 22, 728
08;30;17, -0.549, 2.119, 9.928, 21.000, 56.0, 78, 250, 1810, 63, 32, 41, 24, 750
08;30;19, -0.549, 1.177, 9.025, 20.000, 55.0, 78, 250, 1895, 66, 32, 41, 26, 711
08;30;21, 0.549, 0.903, 9.653, 21.000, 0.0, 78, 250, 1873, 66, 32, 41, 19, 238
08;30;24, 0.000, -0.235, 10.281, 21.000, 0.0, 78, 250, 1763, 62, 32, 41, 18, 240
08;30;26, -0.078, -0.549, 10.987, 20.000, 18.0, 77, 250, 1674, 59, 32, 41, 19, 542
08;30;28, 0.746, -0.078, 10.281, 21.000, 47.0, 77, 250, 1713, 59, 32, 41, 20, 632
08;30;31, 0.746, 0.589, 9.300, 20.000, 41.0, 77, 250, 1761, 62, 32, 41, 21, 643
08;30;33, 0.903, 1.059, 9.849, 21.000, 61.0, 77, 250, 1840, 64, 31, 41, 26, 790
08;30;35, 0.510, -0.078, 9.810, 20.000, 0.0, 76, 250, 1840, 65, 31, 41, 19, 309
08;30;38, -0.353, -1.530, 8.947, 21.000, 55.0, 76, 250, 1814, 63, 31, 41, 23, 731
08;30;40, 0.000, 0.000, 8.868, 20.000, 53.0, 76, 250, 1893, 66, 31, 41, 26, 713
08;30;43, -0.039, 0.785, 9.967, 20.000, 34.0, 76, 250, 1941, 68, 31, 41, 24, 622
08;30;45, -0.549, 0.471, 9.692, 21.000, 32.0, 76, 250, 1956, 69, 31, 41, 24, 555
08;30;47, 0.510, 0.628, 9.182, 21.000, 0.0, 76, 250, 1345, 68, 31, 41, 9, 239
08;30;50, 1.138, 0.157, 9.143, 21.000, 0.0, 76, 250, 1495, 66, 31, 41, 16, 237
08;30;52, -0.785, -0.039, 9.261, 21.000, 35.0, 76, 250, 1401, 63, 31, 41, 16, 484
08;30;54, 0.039, 0.314, 8.751, 20.000, 43.0, 76, 250, 1431, 63, 31, 42, 17, 480
08;30;57, 0.785, -0.314, 10.477, 20.000, 24.0, 76, 250, 1419, 62, 31, 42, 15, 322
08;30;59, 0.746, 0.196, 9.025, 21.000, 10.0, 76, 250, 1360, 60, 31, 42, 14, 411
08;31;01, -0.785, 0.824, 10.359, 22.000, 16.0, 76, 250, 1348, 59, 31, 42, 15, 248
08;31;04, 0.981, -0.471, 10.242, 23.000, 0.0, 76, 250, 1299, 57, 31, 42, 15, 357
08;31;06, 0.824, 0.353, 8.829, 21.000, 67.0, 75, 250, 1317, 58, 31, 42, 15, 593
08;31;09, 0.039, 1.020, 10.242, 21.000, 43.0, 75, 250, 1378, 60, 31, 42, 16, 454
08;31;11, 0.667, 1.334, 7.652, 22.000, 52.0, 75, 250, 1389, 61, 31, 42, 17, 635
08;31;13, -0.628, 1.216, 8.790, 20.000, 63.0, 75, 250, 1446, 63, 31, 42, 18, 638
08;31;16, 0.863, 0.078, 10.163, 21.000, 60.0, 75, 250, 1502, 66, 31, 42, 18, 569
08;31;18, -0.039, 1.256, 9.261, 20.000, 29.0, 75, 250, 1542, 67, 31, 42, 17, 242
08;31;20, 0.471, 0.275, 9.967, 21.000, 54.0, 75, 250, 1514, 66, 31, 42, 18, 644
08;31;23, -0.118, -0.981, 11.458, 20.000, 58.0, 75, 250, 1566, 68, 31, 42, 19, 593
08;31;25, 0.196, 1.177, 8.790, 22.000, 50.0, 75, 250, 1583, 69, 31, 42, 19, 594
08;31;27, -0.392, 0.785, 9.535, 21.000, 5.0, 75, 250, 1555, 70, 31, 42, 16, 240
08;31;30, 0.903, 0.549, 7.966, 21.000, 0.0, 75, 250, 1506, 66, 31, 42, 16, 239
08;31;32, 0.471, -0.039, 10.163, 20.000, 27.0, 75, 250, 1459, 63, 31, 42, 16, 521
08;31;35, -0.118, -0.785, 8.162, 22.000, 62.0, 75, 250, 1468, 64, 31, 42, 18, 666
08;31;37, 0.549, 0.118, 8.711, 21.000, 37.0, 75, 250, 1522, 67, 30, 42, 17, 257
08;31;39, 0.706, -0.981, 10.830, 21.000, 0.0, 75, 250, 1471, 65, 30, 42, 16, 238
08;31;42, 1.059, 0.078, 9.692, 21.000, 0.0, 75, 250, 1400, 62, 30, 42, 15, 291
08;31;44, 0.314, 1.020, 12.164, 22.000, 67.0, 75, 250, 1406, 61, 30, 42, 17, 659
08;31;46, 1.570, -0.275, 10.085, 22.000, 60.0, 75, 250, 1472, 64, 30, 42, 18, 554
08;31;49, 0.589, 1.020, 8.280, 22.000, 49.0, 75, 250, 1508, 66, 30, 42, 18, 557
08;31;51, 0.746, -0.628, 11.105, 22.000, 47.0, 75, 250, 1534, 67, 30, 43, 18, 569
08;31;54, -0.392, 1.570, 8.319, 22.000, 62.0, 75, 250, 1561, 68, 30, 43, 20, 684
08;31;56, 0.314, -0.353, 11.026, 20.000, 0.0, 75, 250, 1547, 68, 30, 43, 16, 259
08;31;58, 1.059, 0.353, 9.535, 21.000, 2.0, 75, 250, 1488, 66, 30, 43, 16, 244
08;32;01, 0.942, -0.235, 10.085, 22.000, 20.0, 75, 250, 1448, 63, 30, 43, 16, 314
08;32;03, -0.235, -0.157, 9.104, 23.000, 0.0, 75, 250, 1379, 61, 30, 43, 14, 241
08;32;05, -0.039, 0.353, 8.829, 22.000, 0.0, 75, 250, 1311, 58, 30, 43, 14, 239
08;32;08, -0.628, -0.275, 8.437, 23.000, 0.0, 75, 250, 1234, 54, 30, 43, 12, 240
08;32;10, -0.118, 0.196, 10.516, 22.000, 7.0, 75, 250, 866, 52, 30, 43, 10, 237
08;32;12, 0.942, -0.824, 10.202, 23.000, 0.0, 75, 250, 1380, 48, 30, 43, 14, 238
